,lat,lng,name
625,48.83678920042,2.3902084277414,Rue Coriolis
629,48.863898516223,2.2858060984112,Avenue d'Eylau
630,48.836757875196,2.3031163215637003,Rue d'Alleray
641,48.868044074154994,2.2842823723748,Rue Mesnil
649,48.867348347048996,2.3691621660281,Rue de la Folie Méricourt
650,48.834647820483,2.3142440892654,Rue Fernand Holweck
665,48.86813064409,2.2755110263823997,Rue de La Faisanderie
672,48.836539,2.374603,Quai de la Gare
674,48.82654548481,2.3677897453308,Rue Ponscarme
719,48.828292022487,2.3025237553931,Avenue de la Porte Brancion
732,48.874265063898,2.3770708178009,Rue Rebeval
734,48.885940268353,2.3096394538879,Rue de Tocqueville
739,48.826521958484,2.3242014868007,Rue Friant
741,48.870353665361,2.3695707321167,Rue d'Aix
743,48.884556185063,2.3290571803119997,Rue Forest
745,48.82139862562801,2.341179831676,Rue Liard
752,48.83406651234,2.307642667506,Rue de Vouillé
755,48.842203190545995,2.2803358212578,Rue des Bergers
757,48.867210683649,2.4025127175636003,Rue Bretonneau
760,48.850102881955,2.2867226600647004,Rue Emeriau
764,48.825947469140004,2.3531157550674,Rue de Tolbiac
765,48.883372235211,2.3339295387268,Boulevard de Clichy
779,48.840784078536,2.2777939421169,Rue Balard
786,48.86646295470101,2.3957389340152995,Rue Villiers de l'Isle d'Adam
787,48.821417317157,2.3333072662354,Boulevard Jourdan
793,48.851106838397996,2.3382033591202003,Rue de Condé
825,48.845215377631995,2.4040158094933997,Rue du Rendez-vous
829,48.854279308918,2.2783977781387996,Rue Raynouard
844,48.866338040725005,2.3802995681762997,Rue Oberkampf
848,48.832103061939,2.3863135110582,Rue Baron Leroy
851,48.871088307338,2.4046506471996,Passage Gambetta
853,48.842007,2.266762,Rue Lancret
856,48.851098319288,2.2722923755646,Rue Jean de La Fontaine
861,48.868275529797,2.2779893784997998,Rue Charles Lamoureux
869,48.850780628672,2.2727429866791,Rue François Millet
870,48.864004195754006,2.4072545244978,rue de la py
876,48.871068439209004,2.4050057480365,Rue Du Groupe Manouchian
878,48.871081798165996,2.4047490274347,Rue Ernest Lefevre
879,48.871075063056004,2.4047279049204,Rue Raymond Poincarré
883,48.850872406168,2.2700393199921,Rue Ribera
885,48.891503995335,2.3481388114509,Rue Eugene Sue
887,48.867085339939,2.4011159082794,Avenue Gambetta
893,48.863582134313,2.3792600686048,Rue Saint-Maur
897,48.861551265838,2.3631413610002996,Rue Debelleyme
903,48.865841951734,2.283731508319,Rue des Sablons
909,48.85884,2.2288900000000003,Avenue de Laqueduc
915,48.858896874686,2.2806297614057995,Rue Eugène Manuel
920,48.867087628099,2.2720540839509,Boulevard Lannes
924,48.866227569317,2.3995234270553,Rue Des Gātines
927,48.861343427231,2.2736590585845,Boulevard Jules Sandeau
967,48.871082597586,2.4047980095422004,Passage Du Surmelin
972,48.89180611003199,2.374371505458,Rue Archereau
999,48.884441808035,2.3924442731077,Rue Des Carrières d'Amérique
1004,48.828366708663,2.3026336490663,Boulevard Lefebvre
1013,48.832103938843005,2.3145961761475,Rue Raymond Losserand
1014,48.816486564094,2.3578976632492004,Peripherique
1022,48.83492921171,2.3653290439444,Périph
1052,48.867838,2.2734080000000003,Boulevard Flandrin
1056,48.846531,2.414458,File Ringweg Parijs
1061,48.836907933627,2.3058418275629,Rue Paul Barruel
1064,48.837040757749996,2.3988015229506,Périphérique De Paris
1066,48.835117691266,2.273746188895,Périphérique
1070,48.866633630919,2.4111251304418997,Rue Le Vau
1071,48.870648575038004,2.4109095447394,Avenue De La Porte De Menilmontant
1081,48.866701,2.4047970000000003,Rue Des Montiboeufs
1115,48.867258,2.287619,Rue Leo Delibes
1116,48.828720049774,2.3989263250544,Boulevard Périphérique
1152,48.871850180768995,2.273560950143,Bd Peripherique
1158,48.881268976137,2.3733250701147997,Rue De Meaux
1160,48.871659,2.403554,Avenue de la Porte de Ménilmontant
1161,48.88816,2.37996,Rue Tandou
1162,48.853028,2.4107369999999997,Rue des Rasselins
1189,48.873944082091,2.2681084623002,allée de Longchamp
24342,48.831348184153995,2.3434356865456,Boulevard Auguste Blanqui
24343,48.873707521924,2.3992546292135,Rue du Télégraphe
24344,48.825387101633,2.3574900627136,Avenue d’Italie
24347,48.858107788926,2.3603722003785,Rue des Francs-Bourgeois
24353,48.870388950616,2.3055410385132005,Avenue des Champs-Élysées
24362,48.853743347272996,2.2718100013666,Rue de l'Assomption
24363,48.862244,2.400041,Rue des Pyrénées
24367,48.874849130277994,2.3188950189993998,Boulevard Haussmann
24368,48.859915194409,2.3607516288757004,Rue Vieille du Temple
24373,48.834082980179005,2.3289482097039,Rue Daguerre
24380,48.88166484349399,2.3005414009094,Rue de Courcelles
24384,48.878024094608,2.3159265518187997,Boulevard Malesherbes
24386,48.871391041487996,2.3154759407043,Rue du Faubourg Saint-Honoré
24389,48.853753803583004,2.3378453119606,Rue de Buci
24397,48.878519750897,2.3531894604022003,Rue La Fayette
24425,48.86514669050901,2.3599486363679,Rue du Temple
24430,48.8911535344,2.3429417610168,Rue Marcadet
24454,48.827491948748,2.3908996582031,Porte de Bercy
24476,48.836991228109,2.3727415471412003,Boulevard Vincent Auriol
24479,48.842681089271004,2.3941940039872,Rue de Reuilly
24529,48.85903992955999,2.303352355957,Avenue Bosquet
24530,48.86664857504001,2.3471903800963996,Rue des Petits Carreaux
24553,48.848311763415005,2.3117309370357,Avenue de Breteuil
24564,48.853339067291,2.3734927894861,Rue de Lappe
24576,48.857261118353,2.3062062263489,Rue Cler
24585,48.856075209097995,2.3831105232239,Boulevard Voltaire
24590,48.837223951225994,2.4019396305083998,Avenue Daumesnil
24599,48.861806843570996,2.3380708694458,Rue de Rivoli
24611,48.864746522113,2.3475873470306,Rue Tiquetonne
24614,48.858235237082006,2.3522114753723,Rue de la Verrerie
24617,48.825314304501,2.3415532829618,Rue Amiral Mouchez
24624,48.842632940649004,2.3497009277344,Rue Mouffetard
24636,48.848733240796,2.2973442077637003,Rue du Commerce
24637,48.872844643985005,2.2840458963379,Avenue Foch
24645,48.842138670827,2.3010778427124,Rue Lecourbe
24663,48.885912048925,2.334680557251,Rue Lepic
24668,48.884007200732,2.3185229301452996,Rue de Rome
24670,48.843494370681,2.3416543006897004,Rue Saint-Jacques
24672,48.89065268941,2.3336505889893,Rue Lamarck
24674,48.875314528097,2.2901129722595,Avenue de la Grande Armée
24676,48.832736023855,2.3043769598007002,Rue Santos-Dumont
24687,48.890015241506994,2.3335904911133,Rue Damrémont
24693,48.8853617669,2.3748493194580003,Quai de la Loire
24699,48.840853546459996,2.2651362419127996,Avenue de Versailles
24706,48.850625691106,2.382531558958,Rue du Faubourg-Saint-Antoine
24711,48.876489441987,2.3876515401851,Rue de la Villette
24715,48.826459644526,2.3481419199649,Rue De L'espérance
24723,48.852192571535,2.3397016525269,Boulevard Saint-Germain
24726,48.839384792521,2.2917652130127,Rue de la Convention
24730,48.889086634678,2.322793006897,Avenue de Clichy
24737,48.878210194097,2.3268361962184,Rue d'Amsterdam
24743,48.87153217943499,2.306764125824,Rue de Ponthieu
24745,48.864715999999994,2.35581,Rue au Maire
24747,48.871207561562,2.3355603218079,Boulevard des Italiens
24750,48.851837051684,2.3335202025894,Rue des Canettes
24751,48.863656073268004,2.3787975311279,Rue Saint-Maur
24756,48.881502567694,2.338097691536,Avenue Frochot
24758,48.869790029312,2.346214757905,Rue du Sentier
24762,48.8591191042,2.3648095135958,Rue de Turenne
24763,48.845317363480994,2.2614114921125,Rue Molitor
24764,48.853461520050004,2.3397961600603,Rue Saint-André des Arts
24765,48.858968073723,2.3811789126594998,Rue Pétion
24767,48.872019292362005,2.3614119883653997,Rue de Lancry
24770,48.883344014334,2.3142099380492995,Rue de Lévis
24773,48.857741121256,2.279577255249,Rue de Passy
24774,48.823619914686006,2.3210052121886,Boulevard Brune
24776,48.866690920479,2.3057770729065,Avenue Montaigne
24777,48.849953,2.268031,Rue george sand
24778,48.851168916929,2.2751140594482,Rue Gros
24781,48.868370593998,2.336483001709,Rue Sainte Anne
24782,48.833682004967,2.34437836156,Rue de la Glacière
24784,48.870558319497,2.281379699707,Avenue Bugeaud
24785,48.840875468430994,2.405957622191,rue du sahel
24786,48.861927,2.271256,Rue Octave Feuillet
24787,48.889425245262004,2.3494112491607995,Rue Labat
24792,48.89210636282001,2.3360389623292996,Rue Montcalm
24795,48.829624958647,2.3472332954407,Rue Le Dantec
24796,48.884318268288006,2.3217581536094998,Rue des Batignolles
24797,48.853343275518,2.2881817817687997,Rue Nélaton
24804,48.853748872768,2.2771255284286003,Rue du Ranelagh
24805,48.873166149084994,2.363028554205,Rue des Vinaigriers
24809,48.852873434603005,2.3378211266976003,Rue Grégoire de Tours
24810,48.84468,2.2515509999999996,Rue de la tourelle
24812,48.88527005264,2.3111629486083998,Rue Cardinet
24813,48.877951712611,2.2995383604667996,Avenue de Wagram
24818,48.886442039497005,2.3595928499786,Rue Marx Dormoy
24825,48.840816912983996,2.3132456364327996,Rue Falguière
24826,48.849368645992,2.3421263694762997,Boulevard Saint-Michel
24830,48.877831669145,2.29004797184,Rue Saint-Ferdinand
24831,48.875258077234,2.394654750824,Rue de Belleville
24835,48.828723323972994,2.3036867719091,Rue Jacque Baudry
24836,48.822038941184,2.363133430481,Avenue de Choisy
24841,48.864495792001,2.3718906149886,Rue Oberkampf
24842,48.840556974616,2.2908210754394998,Rue de la Croix Nivert
24845,48.834493687521,2.4048642643801,Boulevard Poniatowski
24847,48.857557591278,2.3056268692017,Rue de Grenelle
24848,48.870544205445,2.3132121562958,Avenue Matignon
24853,48.865490697457,2.3468772503672,Rue Montorgueil
24855,48.875013,2.363718,Quai de Jemmapes
24860,48.887162935565996,2.3842332853942,Avenue Jean Jaurès
24863,48.859604618311,2.3007774353027,Avenue Rapp
24864,48.885346868354,2.3926055109319,Rue Manin
24865,48.838450938823996,2.3756134968261002,Quai de Bercy
24869,48.88141790185001,2.3655688762665,Rue du Faubourg Saint-Martin
24873,48.832391163071,2.29569383222,Rue De La Saida
24882,48.873418420576,2.3029005289913,Rue Washington
24883,48.870671231766,2.3478984832764,Grands Boulevards
24885,48.867198473771,2.2731843079971,Boulevard Flandrin
24888,48.826308040638,2.378443375018,Rue Watt
24890,48.875022469175995,2.4030735323536,Rue Haxo
24891,48.859562266876004,2.3065280914307,Rue Saint-Dominique
24895,48.88803963969401,2.3458553205969,Passage Cottin
24896,48.874573141562,2.3020777406272,Rue Balzac
24902,48.8637266532,2.3527532815932997,Rue Saint-Martin
24905,48.855719522036,2.2852015308231004,Avenue du Président Kennedy
24907,48.849876323802995,2.340018456494,Rue Monsieur Le Prince
24913,48.868610542755,2.3331570625305,Avenue de l'Opéra
24921,48.886684805718005,2.3236439185277002,Rue Lemercier
24922,48.845298559224005,2.2892359935347004,Rue des Entrepreneurs
24924,48.83667292473601,2.3244725824946,Rue Cels
24925,48.829924,2.377488,Avenue de France
24926,48.851772222782,2.291867304812,Boulevard de Grenelle
24939,48.857077586616,2.3596036434173997,Rue des Rosiers
24946,48.87826399707,2.3448944091797004,Rue de Maubeuge
24949,48.873351965655004,2.3979303896524,Rue Pelleport
24966,48.882685747252,2.3619325040986,Rue Louis Blanc
24977,48.83960601824899,2.3534164153073,Rue de la Clef
24978,48.871062048935,2.4048350812881,Rue Darcy
24979,48.867373317654,2.2812282459935003,Rue des Belles Feuilles
24988,48.876189508328,2.3009490966797004,Avenue Hoche
25000,48.871661589887,2.3684227547336,Rue Bichat
25001,48.851495055996,2.2737004165041,Rue Agar
25005,48.86327734243,2.3778895008965,Rue De Bretagne
25016,48.871127894225,2.3400590982045,Rue de Richelieu
