,id,room_type,price,minimum_nights_x,number_of_reviews,reviews_per_month,calculated_host_listings_count,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,minimum_nights_y,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,group
47864.0,28488578.0,0.0,58.0,1.0,22.0,2.91,6.0,2.0,92.0,1.0,2.0,1.0,0.0,0.0,4.0,25.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,75.0,8.0,7.0,9.0,9.0,10.0,8.0,0.0,3.0
47865.0,28490888.0,0.0,300.0,3.0,2.0,0.47,1.0,3.0,100.0,13.0,8.0,2.5,4.0,5.0,4.0,50.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,1.0
47867.0,28491693.0,1.0,40.0,2.0,41.0,5.67,3.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,2.0,40.0,2.0,2.0,40.0,40.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,2.0,1.0
47868.0,28492402.0,0.0,150.0,2.0,8.0,1.22,1.0,2.0,100.0,1.0,2.0,1.0,1.0,0.0,4.0,50.0,2.0,30.0,2.0,2.0,30.0,30.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
47869.0,28493701.0,0.0,58.0,1.0,11.0,1.45,6.0,2.0,92.0,1.0,2.0,1.0,0.0,0.0,4.0,25.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,76.0,8.0,7.0,9.0,8.0,9.0,7.0,0.0,3.0
47870.0,28501392.0,0.0,195.0,2.0,10.0,1.51,1.0,2.0,100.0,15.0,5.0,1.0,3.0,3.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,94.0,10.0,9.0,10.0,10.0,9.0,8.0,2.0,3.0
47871.0,28501461.0,0.0,168.0,2.0,2.0,0.27,1.0,3.0,100.0,1.0,3.0,1.0,1.0,0.0,4.0,30.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
47872.0,28503417.0,1.0,55.0,2.0,43.0,5.54,3.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,15.0,2.0,40.0,2.0,2.0,40.0,40.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,2.0,1.0
47873.0,28504757.0,0.0,75.0,2.0,25.0,3.32,1.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47874.0,28505293.0,1.0,55.0,1.0,39.0,6.26,1.0,3.0,100.0,2.0,2.0,1.0,0.0,1.0,4.0,35.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,86.0,9.0,9.0,9.0,10.0,10.0,8.0,2.0,1.0
47875.0,28505716.0,0.0,240.0,2.0,45.0,7.58,6.0,3.0,100.0,1.0,5.0,1.5,2.0,4.0,4.0,70.0,2.0,1125.0,1.0,2.0,1125.0,1125.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0
47876.0,28506756.0,1.0,80.0,1.0,5.0,0.67,1.0,2.0,100.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
47877.0,28507118.0,0.0,90.0,2.0,1.0,0.15,1.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,100.0,8.0,8.0,10.0,10.0,10.0,10.0,1.0,1.0
47878.0,28507607.0,0.0,59.0,5.0,2.0,0.29,2.0,3.0,100.0,15.0,3.0,1.0,1.0,2.0,4.0,30.0,5.0,25.0,5.0,5.0,25.0,25.0,80.0,8.0,6.0,10.0,9.0,8.0,7.0,0.0,3.0
47879.0,28507916.0,0.0,119.0,7.0,14.0,1.83,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,50.0,7.0,60.0,7.0,7.0,60.0,60.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,1.0
47880.0,28508545.0,0.0,79.0,2.0,5.0,0.68,1.0,3.0,100.0,1.0,5.0,1.0,2.0,3.0,4.0,0.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,1.0
47881.0,28509517.0,0.0,189.0,2.0,39.0,6.92,6.0,3.0,100.0,1.0,3.0,1.0,1.0,2.0,4.0,50.0,2.0,30.0,1.0,2.0,30.0,30.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
47882.0,28509531.0,0.0,98.0,2.0,10.0,1.45,1.0,3.0,100.0,1.0,4.0,1.0,2.0,2.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,96.0,9.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0
47883.0,28509624.0,0.0,85.0,2.0,50.0,6.76,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,30.0,2.0,14.0,2.0,2.0,14.0,14.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47884.0,28509772.0,0.0,150.0,3.0,4.0,0.62,1.0,2.0,100.0,1.0,2.0,1.5,1.0,1.0,4.0,60.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,3.0
47885.0,28509985.0,0.0,88.0,3.0,7.0,2.08,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,80.0,8.0,8.0,8.0,9.0,10.0,8.0,2.0,3.0
47887.0,28511013.0,0.0,129.0,1.0,3.0,0.44,1.0,3.0,100.0,1.0,4.0,1.0,2.0,2.0,4.0,68.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,90.0,10.0,9.0,9.0,8.0,10.0,8.0,1.0,3.0
47888.0,28511040.0,0.0,110.0,3.0,7.0,1.01,96.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,65.0,3.0,1125.0,3.0,6.0,1125.0,1125.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,0.0
47890.0,28512483.0,0.0,160.0,2.0,5.0,0.75,2.0,3.0,100.0,1.0,4.0,1.5,1.0,2.0,4.0,70.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,3.0
47892.0,28516108.0,0.0,140.0,2.0,5.0,0.91,2.0,3.0,100.0,6.0,4.0,1.0,1.0,3.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,84.0,10.0,8.0,9.0,10.0,10.0,9.0,2.0,3.0
47893.0,28516162.0,0.0,115.0,15.0,4.0,0.67,1.0,2.0,100.0,15.0,2.0,1.0,1.0,1.0,4.0,70.0,15.0,90.0,4.0,15.0,90.0,90.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,3.0
47894.0,28516564.0,1.0,70.0,1.0,11.0,1.43,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,7.0,1.0,1.0,7.0,7.0,93.0,10.0,9.0,10.0,10.0,10.0,8.0,1.0,1.0
47895.0,28517699.0,0.0,50.0,6.0,3.0,0.39,1.0,1.0,75.0,1.0,2.0,1.0,0.0,1.0,4.0,15.0,6.0,1125.0,6.0,6.0,1125.0,1125.0,90.0,9.0,8.0,9.0,10.0,8.0,10.0,0.0,1.0
47896.0,28517927.0,0.0,109.0,1.0,39.0,5.49,1.0,3.0,100.0,1.0,3.0,1.0,2.0,2.0,4.0,62.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,89.0,9.0,9.0,8.0,10.0,10.0,9.0,1.0,3.0
47897.0,28517976.0,0.0,125.0,3.0,10.0,1.94,1.0,2.0,100.0,6.0,3.0,1.0,1.0,1.0,4.0,30.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0
47898.0,28518318.0,0.0,75.0,2.0,22.0,3.08,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
47902.0,28528114.0,1.0,79.0,1.0,83.0,10.78,3.0,3.0,100.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,1.0,1.0,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0
47903.0,28528954.0,0.0,55.0,10.0,1.0,0.17,2.0,1.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,10.0,40.0,10.0,10.0,40.0,40.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47904.0,28529729.0,0.0,150.0,3.0,26.0,3.47,60.0,3.0,100.0,1.0,6.0,1.0,1.0,3.0,4.0,75.0,3.0,1125.0,1.0,4.0,1125.0,1125.0,94.0,9.0,10.0,9.0,10.0,10.0,9.0,2.0,1.0
47905.0,28530519.0,0.0,75.0,2.0,1.0,0.23,1.0,2.0,83.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,7.0,2.0,2.0,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
47907.0,28531779.0,0.0,280.0,2.0,16.0,2.12,2.0,1.0,70.0,1.0,8.0,2.0,3.0,4.0,4.0,80.0,2.0,1125.0,2.0,6.0,1125.0,1125.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,3.0
47910.0,28532976.0,0.0,105.0,1.0,9.0,1.25,3.0,3.0,100.0,1.0,5.0,1.0,1.0,3.0,4.0,40.0,1.0,15.0,1.0,1.0,15.0,15.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
47912.0,28533813.0,0.0,80.0,2.0,13.0,1.71,1.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,60.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,95.0,10.0,10.0,10.0,9.0,9.0,9.0,2.0,3.0
47920.0,28536406.0,0.0,57.0,3.0,42.0,5.48,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,20.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
47921.0,28537279.0,0.0,90.0,3.0,26.0,3.39,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,52.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47923.0,28539255.0,0.0,55.0,2.0,14.0,1.89,1.0,3.0,100.0,6.0,4.0,1.0,1.0,2.0,4.0,30.0,2.0,21.0,2.0,2.0,21.0,21.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,1.0
47924.0,28539424.0,0.0,150.0,3.0,8.0,1.22,1.0,3.0,100.0,1.0,5.0,1.0,3.0,4.0,4.0,50.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,3.0
47925.0,28539825.0,0.0,95.0,2.0,32.0,4.19,2.0,1.0,50.0,6.0,4.0,1.5,1.0,2.0,4.0,15.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,88.0,9.0,8.0,10.0,10.0,10.0,9.0,0.0,1.0
47926.0,28541101.0,0.0,85.0,1.0,12.0,1.65,1.0,3.0,100.0,6.0,5.0,1.0,1.0,2.0,4.0,30.0,1.0,15.0,1.0,1.0,15.0,15.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
47927.0,28541494.0,0.0,110.0,2.0,24.0,3.36,1.0,3.0,100.0,6.0,2.0,1.0,0.0,1.0,4.0,30.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,93.0,10.0,10.0,9.0,9.0,10.0,9.0,1.0,1.0
47928.0,28541834.0,1.0,99.0,1.0,20.0,2.61,2.0,2.0,100.0,2.0,2.0,1.0,1.0,2.0,4.0,18.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,2.0,1.0
47929.0,28542669.0,0.0,50.0,2.0,31.0,4.17,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,25.0,2.0,2.0,25.0,25.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,1.0
47932.0,28551624.0,0.0,85.0,2.0,49.0,6.42,2.0,2.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,40.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47933.0,28552211.0,0.0,75.0,4.0,22.0,3.14,1.0,3.0,100.0,1.0,4.0,1.5,1.0,2.0,4.0,50.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,91.0,10.0,9.0,9.0,10.0,10.0,10.0,0.0,3.0
47935.0,28552337.0,1.0,45.0,3.0,21.0,2.73,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,15.0,3.0,60.0,3.0,3.0,60.0,60.0,91.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0
47939.0,28554420.0,0.0,200.0,3.0,2.0,0.75,1.0,3.0,100.0,1.0,4.0,2.5,2.0,2.0,4.0,120.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,3.0
47940.0,28554438.0,0.0,120.0,1.0,3.0,0.46,1.0,2.0,88.0,15.0,2.0,1.0,1.0,1.0,4.0,45.0,1.0,1125.0,1.0,2.0,1125.0,1125.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
47943.0,28555927.0,0.0,80.0,2.0,7.0,0.92,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,30.0,2.0,365.0,2.0,3.0,365.0,365.0,94.0,10.0,10.0,9.0,9.0,10.0,9.0,2.0,1.0
47945.0,28556733.0,0.0,220.0,6.0,3.0,0.46,1.0,2.0,100.0,1.0,4.0,3.0,2.0,3.0,4.0,60.0,6.0,1125.0,6.0,6.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
47946.0,28557525.0,0.0,450.0,5.0,1.0,0.23,1.0,0.0,33.0,13.0,6.0,2.0,3.0,3.0,4.0,50.0,5.0,8.0,5.0,5.0,8.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,2.0
47947.0,28560080.0,1.0,100.0,1.0,11.0,1.52,1.0,1.0,92.0,1.0,2.0,1.5,1.0,1.0,4.0,10.0,1.0,3.0,1.0,1.0,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
47948.0,28560609.0,0.0,108.0,7.0,4.0,0.57,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,30.0,7.0,30.0,7.0,7.0,30.0,30.0,93.0,8.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
47949.0,28561085.0,1.0,75.0,2.0,15.0,2.12,1.0,3.0,100.0,9.0,2.0,1.0,0.0,2.0,4.0,150.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,81.0,7.0,9.0,8.0,8.0,9.0,8.0,2.0,3.0
47950.0,28562455.0,0.0,80.0,1.0,16.0,2.12,1.0,1.0,60.0,6.0,2.0,1.0,0.0,1.0,4.0,15.0,1.0,30.0,1.0,1.0,30.0,30.0,89.0,9.0,8.0,10.0,10.0,10.0,9.0,2.0,1.0
47952.0,28562915.0,1.0,60.0,2.0,38.0,4.98,1.0,3.0,100.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
47956.0,28563684.0,0.0,85.0,2.0,6.0,0.82,1.0,2.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,15.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
47957.0,28570673.0,0.0,115.0,5.0,4.0,0.56,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,50.0,5.0,15.0,5.0,5.0,15.0,15.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,3.0
47958.0,28570732.0,0.0,40.0,1.0,10.0,1.31,1.0,0.0,40.0,1.0,1.0,1.5,0.0,0.0,4.0,5.0,1.0,7.0,1.0,1.0,7.0,7.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,2.0
47960.0,28571395.0,0.0,79.0,1.0,31.0,4.15,74.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,50.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,90.0,10.0,9.0,10.0,9.0,10.0,9.0,2.0,1.0
47961.0,28571753.0,0.0,149.0,1.0,7.0,0.99,74.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,50.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0.0,1.0
47962.0,28573796.0,0.0,130.0,3.0,11.0,1.45,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,3.0,1125.0,2.0,3.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47963.0,28574811.0,2.0,40.0,1.0,17.0,2.3,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47964.0,28575184.0,0.0,81.0,3.0,9.0,1.36,1.0,2.0,71.0,1.0,4.0,1.0,1.0,2.0,4.0,49.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,1.0
47966.0,28576529.0,0.0,93.0,2.0,4.0,0.56,2.0,3.0,92.0,1.0,2.0,1.0,0.0,0.0,4.0,30.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,70.0,7.0,7.0,8.0,9.0,9.0,6.0,1.0,3.0
47967.0,28577808.0,0.0,72.0,4.0,10.0,1.6,1.0,3.0,100.0,1.0,4.0,1.0,2.0,2.0,4.0,25.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47969.0,28578254.0,0.0,80.0,1.0,23.0,3.29,2.0,3.0,100.0,18.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,89.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0,3.0
47970.0,28579016.0,0.0,90.0,3.0,19.0,2.52,1.0,3.0,90.0,1.0,2.0,1.0,0.0,1.0,4.0,10.0,3.0,15.0,3.0,3.0,15.0,15.0,96.0,10.0,9.0,9.0,10.0,10.0,9.0,2.0,1.0
47975.0,28579610.0,1.0,45.0,4.0,10.0,1.36,1.0,3.0,93.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,1.0
47976.0,28579723.0,0.0,125.0,1.0,23.0,3.42,2.0,3.0,96.0,15.0,4.0,1.0,0.0,2.0,4.0,20.0,1.0,120.0,1.0,1.0,120.0,120.0,94.0,10.0,9.0,10.0,9.0,10.0,9.0,0.0,1.0
47977.0,28579755.0,0.0,50.0,5.0,4.0,0.63,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,60.0,5.0,14.0,5.0,5.0,14.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
47978.0,28580128.0,0.0,90.0,7.0,16.0,2.35,4.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,41.0,7.0,441.0,7.0,7.0,441.0,441.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
47979.0,28580828.0,0.0,280.0,1.0,8.0,1.05,2.0,3.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,50.0,1.0,30.0,1.0,1.0,30.0,30.0,100.0,10.0,10.0,10.0,9.0,10.0,9.0,0.0,1.0
47980.0,28581005.0,0.0,95.0,2.0,19.0,2.49,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,15.0,2.0,30.0,2.0,2.0,30.0,30.0,80.0,8.0,9.0,9.0,8.0,9.0,9.0,2.0,3.0
47981.0,28581131.0,0.0,68.0,1.0,10.0,1.52,1.0,3.0,100.0,1.0,4.0,1.5,1.0,2.0,4.0,61.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,86.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,3.0
47983.0,28581677.0,2.0,40.0,2.0,12.0,1.59,1.0,3.0,100.0,1.0,2.0,1.0,1.0,2.0,4.0,10.0,2.0,30.0,2.0,2.0,30.0,30.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
47984.0,28583013.0,0.0,94.0,1.0,19.0,2.98,2.0,3.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,50.0,1.0,25.0,1.0,2.0,25.0,25.0,86.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,3.0
47988.0,28590491.0,1.0,58.0,1.0,25.0,3.5,1.0,2.0,75.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0,1.0
47989.0,28591540.0,1.0,120.0,1.0,11.0,1.43,3.0,3.0,100.0,1.0,3.0,1.0,1.0,2.0,4.0,35.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
47990.0,28594463.0,0.0,85.0,3.0,18.0,2.9,1.0,2.0,75.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0
47991.0,28594566.0,0.0,60.0,2.0,5.0,0.68,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,7.0,2.0,4.0,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
47992.0,28595471.0,0.0,40.0,6.0,1.0,0.16,1.0,1.0,50.0,1.0,2.0,1.0,1.0,1.0,4.0,35.0,6.0,15.0,6.0,6.0,15.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0
47995.0,28596154.0,0.0,99.0,3.0,16.0,2.11,1.0,3.0,85.0,6.0,2.0,1.0,1.0,1.0,4.0,20.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0
47996.0,28596510.0,0.0,98.0,2.0,9.0,1.36,1.0,0.0,0.0,1.0,5.0,2.0,3.0,4.0,4.0,0.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0
47997.0,28596584.0,0.0,100.0,2.0,21.0,2.84,1.0,0.0,40.0,1.0,4.0,1.0,1.0,2.0,4.0,30.0,2.0,28.0,2.0,2.0,28.0,28.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,2.0
47998.0,28596714.0,0.0,125.0,3.0,7.0,1.03,1.0,1.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
48000.0,28596883.0,0.0,180.0,4.0,9.0,1.69,1.0,3.0,100.0,1.0,6.0,1.5,2.0,3.0,4.0,40.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,82.0,9.0,9.0,9.0,10.0,10.0,9.0,2.0,3.0
48004.0,28597721.0,0.0,85.0,3.0,1.0,0.7,2.0,1.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,30.0,3.0,4.0,3.0,3.0,4.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
48008.0,28599931.0,0.0,58.0,3.0,22.0,2.96,1.0,2.0,100.0,1.0,3.0,1.0,1.0,2.0,4.0,28.0,3.0,28.0,3.0,3.0,28.0,28.0,94.0,9.0,9.0,9.0,10.0,10.0,9.0,0.0,1.0
48011.0,28601918.0,0.0,58.0,5.0,14.0,3.16,1.0,1.0,90.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,5.0,1125.0,5.0,7.0,1125.0,1125.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
48017.0,28603765.0,0.0,40.0,4.0,7.0,0.93,1.0,3.0,100.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,7.0,4.0,4.0,7.0,7.0,83.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,1.0
48019.0,28604768.0,0.0,90.0,5.0,3.0,0.42,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,15.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,100.0,10.0,9.0,10.0,9.0,9.0,9.0,0.0,1.0
48020.0,28604769.0,0.0,70.0,2.0,30.0,4.15,5.0,3.0,97.0,1.0,2.0,1.0,0.0,1.0,4.0,15.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,79.0,9.0,9.0,9.0,8.0,9.0,8.0,0.0,3.0
48021.0,28604997.0,1.0,75.0,3.0,10.0,1.31,3.0,3.0,100.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
48023.0,28607578.0,0.0,94.0,4.0,15.0,2.02,1.0,3.0,100.0,1.0,3.0,1.0,1.0,3.0,4.0,43.0,4.0,47.0,4.0,4.0,47.0,47.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
48024.0,28609923.0,0.0,130.0,2.0,13.0,3.15,1.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,35.0,2.0,8.0,2.0,2.0,8.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
48025.0,28610493.0,1.0,80.0,2.0,3.0,0.63,1.0,1.0,88.0,1.0,2.0,1.0,1.0,1.0,4.0,30.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,93.0,10.0,10.0,10.0,9.0,10.0,9.0,2.0,1.0
48027.0,28618894.0,0.0,96.0,1.0,15.0,2.1,29.0,3.0,100.0,1.0,6.0,1.0,2.0,4.0,4.0,75.0,1.0,1125.0,1.0,3.0,1125.0,1125.0,67.0,7.0,7.0,9.0,9.0,9.0,7.0,4.0,3.0
48028.0,28620339.0,1.0,100.0,3.0,21.0,3.06,1.0,3.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,55.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
