,address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,geometry
1013,"16 Rue Guénégaud, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251184,251184,48.855493,2.338092,Paris,Cosatte,,,,,,POINT (2.338092 48.855493)
1014,"13 Rue Mazarine, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251185,251185,48.855602,2.337685,Paris,Cical Annick,,,,,,POINT (2.337685 48.855602)
1015,"23 Rue Guénégaud, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251186,251186,48.85558,2.338419,Paris,Galerie Ethno,,,,,,POINT (2.338419 48.85558)
1016,"21 Rue Guénégaud, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251187,251187,48.855687,2.338625,Paris,Galerie Maia Muller,,,,,,POINT (2.338625 48.855687)
1017,"3 Rue Erckmann-Chatrian, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251194,251194,48.886159,2.351886,Paris,GD Massage,,,,,,POINT (2.351886 48.886159)
1018,"15 Rue de la Chapelle, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251195,251195,48.89139,2.359587,Paris,Association Dojo de Paris,,,,,,POINT (2.359587 48.89139)
1019,"15 Quai de la Seine, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251196,251196,48.884863,2.370694,Paris,YOGA & CO,,,,,,POINT (2.370694 48.884863)
1020,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251199,251199,48.886041,2.353005,Paris,Square Léon,,,,,,POINT (2.353005 48.886041)
1021,"13 Rue Marx Dormoy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251200,251200,48.885514,2.359185,Paris,robert massages,,,,,,POINT (2.359185 48.885514)
1022,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251202,251202,48.885378,2.377207,Paris,Square Marcel - Mouloudji,,,,,,POINT (2.377207 48.885378)
1023,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251203,251203,48.8932,2.346835,Paris,Square Maurice Kriegel-Valrimont,,,,,,POINT (2.346835 48.8932)
1024,"2 Rue Jean Cocteau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251204,251204,48.899707,2.352268,Paris,Stade Mairie de Paris,,,,,,POINT (2.352268 48.899707)
1025,"265 Rue du Faubourg Saint-Martin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251205,251205,48.883631,2.368119,Paris,Hammam Marrakech,,,,,,POINT (2.368119 48.883631)
1026,"56 Boulevard Ney, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251206,251206,48.89933,2.361805,Paris,Stade du Porte de la Chapelle,,,,,,POINT (2.361805 48.89933)
1027,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251207,251207,48.893535,2.363286,Paris,Place Hébert,,,,,,POINT (2.363286 48.893535)
1028,"45 Rue de Clignancourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251208,251208,48.886484,2.347475,Paris,Gada fitness,,,,,,POINT (2.347475 48.886484)
1029,"88 Rue Riquet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251209,251209,48.890118,2.361866,Paris,Eric Massage,,,,,,POINT (2.361866 48.890118)
1030,"120 Boulevard de la Chapelle, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251210,251210,48.884001,2.350508,Paris,Saunabains Sarl,,,,,,POINT (2.350508 48.884001)
1031,"9 Rue Eugène Sue, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251212,251212,48.891058,2.346463,Paris,Salon de Massage Heaven Relax,,,,,,POINT (2.346463 48.891058)
1032,"56 Ter Boulevard Ney, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251213,251213,48.899676,2.360093,Paris,SGDL,,,,,,POINT (2.360093 48.899676)
1033,"7 Rue Doudeauville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251214,251214,48.889067,2.35894,Paris,Commune de Paris,,,,,,POINT (2.35894 48.889067)
1034,"40 Avenue de Flandre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251215,251215,48.886741,2.372352,Paris,Atelier 40,,,,,,POINT (2.372352 48.886741)
1035,"50 Rue Labat, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251216,251216,48.889066,2.34728,Paris,Ange et Damnation,,,,,,POINT (2.34728 48.889066)
1036,"176 Boulevard Macdonald, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251217,251217,48.899304,2.375146,Paris,Square Claude Bernard,,,,,,POINT (2.375146 48.899304)
1037,"67 Rue Aqueduc, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251218,251218,48.883851,2.36681,Paris,Jungle'art Galerie,,,,,,POINT (2.36681 48.883851)
1038,"26 Rue Archereau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251219,251219,48.889767,2.373474,Paris,Parc Riquet,,,,,,POINT (2.373474 48.889767)
1039,"11 Rue Tristan Tzara, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251220,251220,48.894908,2.364348,Paris,Centre Sportif Tristan Tsara,,,,,,POINT (2.364348 48.894908)
1040,"45 Rue de Clignancourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251221,251221,48.886581,2.347498,Paris,El-Gadda,,,,,,POINT (2.347498 48.886581)
1041,"14 Rue Cail, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251222,251222,48.882865,2.360554,Paris,Blanc Maud,,,,,,POINT (2.360554 48.882865)
1042,"Rue Raymond Queneau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251223,251223,48.895943,2.361024,Paris,L'araignée,,,,,,POINT (2.361024 48.895943)
1043,"10 Rue Pajol, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251224,251224,48.885578,2.360858,Paris,cathynette rencontre,,,,,,POINT (2.360858 48.885578)
1044,"66 Boulevard de la Villette, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251225,251225,48.885059,2.36545,Paris,Festival Shadows,,,,,,POINT (2.36545 48.885059)
1045,"67 Rue de l'Aqueduc, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251226,251226,48.883971,2.367266,Paris,Franck B.E.R.M,,,,,,POINT (2.367266 48.883971)
1046,"2 Rue Pierre Reverdy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251227,251227,48.885503,2.376941,Paris,Square Mouloudji,,,,,,POINT (2.376941 48.885503)
1047,"36 Rue de Nantes, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251233,251233,48.892761,2.38061,Paris,Fkc,,,,,,POINT (2.38061 48.892761)
1048,"11 Rue Tandou, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251235,251235,48.886128,2.379537,Paris,Gymnase Tandou,,,,,,POINT (2.379537 48.886128)
1049,"86 Avenue Jean Jaurès, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251237,251237,48.884798,2.378434,Paris,Laumière Massage,,,,,,POINT (2.378434 48.884798)
1050,"163 Avenue Jean Jaurès, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251238,251238,48.887404,2.387247,Paris,Glam & Fit Academy Paris,,,,,,POINT (2.387247 48.887404)
1051,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251239,251239,48.887399,2.397526,Paris,Square de La Marseillaise,,,,,,POINT (2.397526 48.887399)
1052,"27 Avenue Corentin Cariou, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251240,251240,48.897089,2.384717,Paris,Zen'Ethik pause bien-être,,,,,,POINT (2.384717 48.897089)
1053,"155 Rue de Crimée, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251241,251241,48.887801,2.379973,Paris,Black Dream Dancing,,,,,,POINT (2.379973 48.887801)
1054,"20 Rue Rouvet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251242,251242,48.89461,2.382643,Paris,Bodysline,,,,,,POINT (2.382643 48.89461)
1055,"14 Rue de Thionville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251243,251243,48.88858,2.382268,Paris,Association Dayun,,,,,,POINT (2.382268 48.88858)
1056,"25 Avenue Corentin Cariou, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251244,251244,48.896989,2.384608,Paris,Niang Babacar,,,,,,POINT (2.384608 48.896989)
1057,"8 Rue de Toulouse, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251245,251245,48.885244,2.395156,Paris,Jardin d'Enfants (Mairie de Paris),,,,,,POINT (2.395156 48.885244)
1058,"126 Boulevard Sérurier, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251246,251246,48.88676,2.394426,Paris,Ribaud de Gineste SAS,,,,,,POINT (2.394426 48.88676)
1059,"1 Bis Rue de la Marseillaise, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251247,251247,48.886383,2.39792,Paris,Square de la Marseillaise,,,,,,POINT (2.39792 48.886383)
1060,"143 Avenue de Flandre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251248,251248,48.893758,2.380417,Paris,Waterbike,,,,,,POINT (2.380417 48.893758)
1061,"42 Rue de Dunkerque, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251250,251250,48.881331,2.349377,Paris,Zen & Fitness,,,,,,POINT (2.349377 48.881331)
1062,"220 Rue du Faubourg Saint-Martin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251251,251251,48.88019,2.364201,Paris,Point Soleil,,,,,,POINT (2.364201 48.88019)
1063,"Rue Chateau Landon, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251252,251252,48.881831,2.363038,Paris,coaching home,,,,,,POINT (2.363038 48.881831)
1064,"206 Quai de Valmy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251253,251253,48.880014,2.367224,Paris,Commune de Paris,,,,,,POINT (2.367224 48.880014)
1065,"182 Rue la Fayette, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251254,251254,48.880742,2.362882,Paris,Ownsport Coach Sportif,,,,,,POINT (2.362882 48.880742)
1066,"9 Cité Paradis, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251256,251256,48.874975,2.34885,Paris,Memento Films Distribution,,,,,,POINT (2.34885 48.874975)
1067,"3 Square de Maubeuge, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251257,251257,48.878546,2.346586,Paris,ROSASCAPE,,,,,,POINT (2.346586 48.878546)
1068,"27 Rue des Petits Hôtels, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251258,251258,48.877503,2.352295,Paris,Club Lafayette Sarl,,,,,,POINT (2.352295 48.877503)
1069,"7 Rue Ambroise Thomas, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251260,251260,48.874627,2.347229,Paris,Jour 2 Fete,,,,,,POINT (2.347229 48.874627)
1070,"3 Rue de Montholon, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251261,251261,48.876534,2.348157,Paris,Zinzoline,,,,,,POINT (2.348157 48.876534)
1071,"Rue Léon Schwartzenberg, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251262,251262,48.87599,2.354003,Paris,Jardin de la Cour de la Ferme Saint-Lazare,,,,,,POINT (2.354003 48.87599)
1072,"103 Boulevard de Magenta, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251263,251263,48.878821,2.353602,Paris,Point Soleil Paris Magenta,,,,,,POINT (2.353602 48.878821)
1073,"117 Rue la Fayette, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251264,251264,48.878284,2.352772,Paris,Galerie Jérôme Poggi,,,,,,POINT (2.352772 48.878284)
1074,"6 Rue de Bellefond, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251265,251265,48.877626,2.348536,Paris,Ida Delam,,,,,,POINT (2.348536 48.877626)
1075,"107 Boulevard de Magenta, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251266,251266,48.879063,2.353373,Paris,association plateau-24,,,,,,POINT (2.353373 48.879063)
1076,"40 Rue de Paradis, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251267,251267,48.875445,2.350696,Paris,Shellac,,,,,,POINT (2.350696 48.875445)
1077,"16 Rue Condorcet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251268,251268,48.87966,2.347432,Paris,TEMA GALERIE,,,,,,POINT (2.347432 48.87966)
1078,"13 Rue de Bellefond, Paris 09, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251269,251269,48.877562,2.347905,Paris,Abadie Marlene,,,,,,POINT (2.347905 48.877562)
1079,"98 Rue du Faubourg Poissonnière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251270,251270,48.878268,2.349318,Paris,Dickson-Art et Mosaïques,,,,,,POINT (2.349318 48.878268)
1080,"63 Rue de Maubeuge, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251271,251271,48.879587,2.348862,Paris,De Winter Dit Riviere Jacques Gerard,,,,,,POINT (2.348862 48.879587)
1081,"15 bis Rue de Maubeuge, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251272,251272,48.879577,2.348974,Paris,Massages,,,,,,POINT (2.348974 48.879577)
1082,"18 Rue de Meaux, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251274,251274,48.878944,2.37139,Paris,Bains Douches Municipaux,,,,,,POINT (2.37139 48.878944)
1083,"8 Rue des Récollets, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251276,251276,48.87457,2.361809,Paris,Square Villemin,,,,,,POINT (2.361809 48.87457)
1084,"13 Rue des Écluses Saint-Martin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251277,251277,48.876752,2.366688,Paris,Digitalarti,,,,,,POINT (2.366688 48.876752)
1085,"18 Allée Georges Récipon, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251278,251278,48.879705,2.372415,Paris,Massage-Relaxation-Marie,,,,,,POINT (2.372415 48.879705)
1086,"17 Rue Boy-Zelensky, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251279,251279,48.877448,2.367596,Paris,Centre sportif de la Grange aux Belles,,,,,,POINT (2.367596 48.877448)
1087,"22 Rue Vicq d'Azir, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251280,251280,48.87601,2.371188,Paris,displayeleven collective,,,,,,POINT (2.371188 48.87601)
1088,"Jardin Villemin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251281,251281,48.875188,2.362254,Paris,Kiosque à musique du Jardin Villemin,,,,,,POINT (2.362254 48.875188)
1089,"218 Rue du Faubourg Saint-Martin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251282,251282,48.879914,2.36388,Paris,Galerie Nathalie Fiks,,,,,,POINT (2.36388 48.879914)
1090,"39 Rue Compans, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251283,251283,48.878003,2.393142,Paris,Jardin Compans,,,,,,POINT (2.393142 48.878003)
1091,"78 Rue Julien Lacroix, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251284,251284,48.872776,2.382385,Paris,Galerie Jocelyn Wolff,,,,,,POINT (2.382385 48.872776)
1092,"30 Rue des Solitaires, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251285,251285,48.876752,2.390025,Paris,Les Bains de Saadia,,,,,,POINT (2.390025 48.876752)
1093,"Passage de l'Atlas, 5 Villa Marcel Lods, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251286,251286,48.875381,2.377546,Paris,Suzanne Tarasiève / Loft 19,,,,,,POINT (2.377546 48.875381)
1094,"37 Rue Ramponeau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251289,251289,48.871496,2.380694,Paris,Artame Gallery,,,,,,POINT (2.380694 48.871496)
1095,"80 Rue des Rigoles, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251290,251290,48.873406,2.390179,Paris,Point Soleil Paris Jourdain,,,,,,POINT (2.390179 48.873406)
1096,"49 Rue du Télégraphe, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251291,251291,48.874818,2.398848,Paris,AN-MO,,,,,,POINT (2.398848 48.874818)
1097,"47 Bis Rue Ramponeau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251292,251292,48.871749,2.38164,Paris,Galerie Balice Hertling SARL,,,,,,POINT (2.38164 48.871749)
1098,"16 Rue Denoyez, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251293,251293,48.871722,2.378506,Paris,Friches Et Nous la Paix,,,,,,POINT (2.378506 48.871722)
1099,"6 Rue Jouye-Rouve, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251294,251294,48.873017,2.382669,Paris,Emmanuel Hervé,,,,,,POINT (2.382669 48.873017)
1100,"36 Rue de Crimée, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251295,251295,48.879157,2.390212,Paris,Club Azteca,,,,,,POINT (2.390212 48.879157)
1101,"4 Rue Jouye-Rouve, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251296,251296,48.873043,2.382468,Paris,Marcelle Alix,,,,,,POINT (2.382468 48.873043)
1102,"80 Rue Julien Lacroix, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251297,251297,48.872862,2.382338,Paris,castillo/corrales,,,,,,POINT (2.382338 48.872862)
1103,"49 Rue Ramponeau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251298,251298,48.871811,2.381935,Paris,Contexts,,,,,,POINT (2.381935 48.871811)
1104,"265 Rue de Belleville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251300,251300,48.875734,2.399613,Paris,Sun Set,,,,,,POINT (2.399613 48.875734)
1105,"17 Rue Henri Ribière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251301,251301,48.876996,2.3954079999999998,Paris,café au lit,,,,,,POINT (2.395408 48.876996)
1106,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251302,251302,48.873338,2.39625,Paris,Square Rue Charles Pixérécourt,,,,,,POINT (2.39625 48.873338)
1107,"246 Rue de Belleville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251304,251304,48.875392,2.3996779999999998,Paris,Square Belleville - Télégraphe,,,,,,POINT (2.399678 48.875392)
1108,"221 Rue de Belleville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251305,251305,48.875348,2.395344,Paris,Synd Du Cirque de Creation,,,,,,POINT (2.395344 48.875348)
1109,"58 Rue Saint Fargeau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251306,251306,48.872387,2.40665,Paris,Institut Yasmine,,,,,,POINT (2.40665 48.872387)
1110,"4 Rue Jouye-Rouve, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251307,251307,48.873043,2.382468,Paris,Galerie Crèvecœur,,,,,,POINT (2.382468 48.873043)
1111,"63 Rue Pixérécourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251308,251308,48.873666,2.395777,Paris,Mathieu Cusin Berche Ostéopathe D.O.,,,,,,POINT (2.395777 48.873666)
1112,"19 Rue Frédérick Lemaître, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251309,251309,48.874206,2.392297,Paris,Cinemascop,,,,,,POINT (2.392297 48.874206)
1113,"28 Rue Equerre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251310,251310,48.873974,2.382834,Paris,10 Francs,,,,,,POINT (2.382834 48.873974)
1114,"Rue de l'Équerre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251311,251311,48.874475,2.3827059999999998,Paris,Emeline Durand,,,,,,POINT (2.382706 48.874475)
1115,"18 Rue des Tourelles, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251312,251312,48.874733,2.404814,Paris,Beauté et Bien Etre D'Orient,,,,,,POINT (2.404814 48.874733)
