,id,room_type,price,calculated_host_listings_count,latitude,longitude,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,cancellation_policy,Wifi,Heating,Kitchen,Essentials,Washer,Smoke detector,Hangers,Hair dryer,TV,Iron,Shampoo,Laptop friendly workspace,Hot water,Elevator,Family/kid friendly,Internet,Dryer,Refrigerator,Bed linens,Dishes and silverware,Cable TV,Cooking basics,Coffee maker,label
209,141727,0,40,1,48.85632,2.40521,1,100,1,2,1,1,1,2,40,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
210,142507,0,50,2,48.82521,2.35752,3,100,1,4,1,1,2,4,30,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
212,145473,0,190,1,48.86542,2.35231,1,50,1,4,2,2,5,4,60,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
214,146926,0,120,1,48.87061,2.36778,1,50,1,5,2,3,3,4,100,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
216,148675,0,75,2,48.82877,2.34918,2,100,1,2,1,1,2,4,30,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
218,149534,0,219,1,48.86636,2.36184,1,100,1,4,1,1,1,4,40,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,2
220,149959,0,120,1,48.87488,2.36509,3,100,16,3,1,2,2,4,60,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
222,150800,1,40,5,48.87439,2.38476,1,76,1,6,1,1,2,4,20,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
223,151020,0,100,1,48.86421,2.34815,3,100,1,4,1,1,2,4,40,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
224,151898,0,55,1,48.8876,2.32288,1,80,1,4,1,2,2,4,35,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
225,151935,0,88,2,48.85509,2.32809,3,90,1,2,1,1,1,4,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
227,153674,0,80,1,48.88183,2.3651,3,100,1,4,1,1,3,4,50,3,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0
228,154292,0,65,1,48.87562,2.38597,2,100,1,2,1,1,1,4,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
229,154984,1,40,5,48.87442,2.3834,1,76,1,6,1,1,1,3,20,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
230,155072,1,40,5,48.8746,2.38487,1,76,1,6,1,1,1,4,20,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0
232,156309,0,80,1,48.88436,2.35258,1,100,1,2,1,1,1,4,30,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
235,157524,0,230,79,48.85522,2.36382,1,65,1,6,1,2,4,4,90,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2
238,160220,0,65,1,48.86619,2.34482,3,100,1,2,1,1,1,3,20,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
239,160554,1,60,1,48.87572,2.37005,3,100,21,1,1,1,1,4,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
242,162163,0,59,2,48.87373,2.32456,3,88,1,4,1,1,2,4,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
243,163384,1,40,5,48.87497,2.38483,1,76,1,6,1,1,1,4,20,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
244,164203,0,85,1,48.87174,2.36353,3,100,1,3,1,2,2,4,45,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0
245,164255,0,69,1,48.8614,2.3643,3,100,1,4,1,1,1,4,25,3,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
246,165409,0,89,1,48.86623,2.36213,1,100,1,2,1,0,2,4,15,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
247,166370,0,160,1,48.87641,2.36748,2,80,1,4,1,2,2,4,40,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
248,166679,0,100,1,48.87893,2.3472,3,100,1,2,1,1,1,4,50,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
250,168652,0,65,1,48.88889,2.35566,2,100,1,2,1,1,1,4,20,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
251,168695,0,25,1,48.84884,2.27446,2,100,1,1,0.5,1,1,3,40,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
252,168757,0,120,2,48.85835,2.36437,3,100,1,3,1,1,2,4,50,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
253,169050,1,59,3,48.88094,2.29474,3,100,6,1,0.5,0,1,4,20,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
254,170327,1,38,1,48.88702,2.37735,1,50,1,2,1,1,1,4,40,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
256,171159,0,60,1,48.8758,2.32622,3,100,1,2,1,1,1,4,20,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
260,173294,0,60,1,48.88228,2.35047,1,90,1,2,1.5,1,0,4,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,174048,0,60,1,48.88517,2.36317,1,58,1,2,1,1,1,4,20,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
263,174629,0,130,1,48.85663,2.36039,2,100,1,4,1,2,2,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
264,175338,0,150,1,48.85063,2.29867,1,100,1,2,1,1,1,4,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
265,177838,0,150,1,48.85021,2.34857,1,100,1,4,1,2,2,4,80,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
266,177892,0,56,1,48.89623,2.34614,3,100,1,2,1,1,2,4,25,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
267,178188,0,69,1,48.86654,2.40583,1,100,1,2,1,1,1,4,35,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
268,178899,0,100,1,48.85887,2.39049,2,100,1,2,1,1,1,4,40,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
271,179817,0,88,3,48.84322,2.31418,2,100,1,5,1,1,3,1,50,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
273,180348,0,86,1,48.84531,2.32137,1,80,1,2,1,0,1,4,50,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
274,180627,0,220,40,48.85778,2.35886,3,100,1,6,2,2,5,4,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2
275,180950,0,59,1,48.86767,2.35799,2,90,1,2,1,1,1,4,35,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
276,182744,0,130,1,48.85887,2.37041,2,100,1,4,2,2,2,4,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
277,182830,1,74,3,48.87957,2.29519,3,100,6,1,1,1,1,4,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
280,184031,0,30,1,48.89305,2.33109,3,100,1,2,1,1,1,4,50,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
281,185068,0,85,1,48.86678,2.39839,2,100,1,2,1,2,2,4,10,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
282,185575,0,75,1,48.89318,2.35261,3,100,6,2,1,1,1,4,60,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
283,185842,1,65,1,48.89309,2.37777,3,100,2,2,0,1,1,4,10,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
286,189378,1,30,2,48.87038,2.35406,3,100,1,2,1,1,1,4,20,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
291,192540,1,55,1,48.89048,2.34864,3,100,1,2,1,1,1,4,30,3,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
293,193627,0,105,2,48.85921,2.34917,3,100,1,2,1,1,1,4,38,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0
294,193632,0,95,2,48.86188,2.35846,3,100,1,2,1,0,0,4,30,3,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295,195564,0,45,1,48.82699,2.37108,1,80,1,4,1.5,1,2,4,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
296,195927,0,300,2,48.88241,2.3413,1,80,1,4,2.5,2,2,4,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2
297,197609,0,190,40,48.86721,2.34344,3,100,1,3,1,1,2,4,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,2
298,197763,0,300,1,48.85874,2.3062,3,100,16,3,1,2,2,4,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2
300,200845,0,76,1,48.86349,2.29162,2,100,1,2,1,1,1,4,117,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
301,200859,0,225,79,48.85129,2.27589,1,65,1,4,1,2,3,4,80,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2
303,202782,0,99,1,48.89046,2.34247,2,100,1,3,1,1,2,4,20,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
304,203116,0,172,5,48.84499,2.29425,3,100,1,6,2,2,2,4,100,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
305,205140,1,85,2,48.84714,2.38744,1,100,2,2,1,1,1,4,25,3,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
308,208080,0,160,1,48.84973,2.34868,2,100,1,6,1,2,3,4,50,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
309,209025,0,550,1,48.88616,2.32223,2,100,1,4,1,3,3,4,60,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2
310,212853,0,129,1,48.88462,2.33844,3,100,1,2,1,1,1,4,55,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
312,213667,0,110,1,48.8588,2.34887,3,100,1,4,1,1,2,4,60,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
314,214217,0,189,16,48.85697,2.35904,3,98,1,4,1,1,2,4,68,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
315,214578,1,60,1,48.87503,2.35585,2,100,6,2,1,1,1,4,20,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
317,215638,0,70,1,48.86526,2.34421,2,100,1,2,1.5,1,1,3,55,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
318,215756,0,97,1,48.84635,2.34198,2,100,1,3,1,1,3,4,65,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
321,218836,0,73,40,48.84934,2.33879,3,100,1,4,1,1,2,4,90,3,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
324,220063,1,65,2,48.88483,2.34387,2,100,1,2,1,1,1,4,15,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
325,220276,0,80,1,48.88366,2.34471,1,100,1,2,1,1,1,4,20,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
326,221754,0,85,1,48.88393,2.36726,3,100,1,2,1,0,1,4,40,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
328,222369,0,99,1,48.88002,2.28633,1,67,1,3,1,1,1,4,36,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
334,229501,0,170,1,48.88284,2.33843,3,100,1,8,1,3,3,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
335,230036,0,79,1,48.88221,2.34487,2,90,1,4,1,1,1,4,35,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
337,231442,0,150,1,48.86074,2.35777,2,100,1,2,1,1,0,4,30,3,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
343,234926,0,85,1,48.84725,2.34744,3,100,1,4,1,1,4,4,59,3,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
346,240484,0,225,1,48.87447,2.28254,3,100,1,2,1.5,1,0,4,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2
347,240930,0,95,1,48.88785,2.35215,2,100,1,5,1,1,3,4,50,3,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
350,242486,0,98,2,48.86923,2.35238,3,96,1,5,1,2,3,4,15,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
352,243738,0,115,2,48.87148,2.37028,2,100,1,6,1,3,4,4,50,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0
353,243961,0,98,1,48.87338,2.35094,3,90,1,4,1,1,1,4,60,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
356,245905,0,110,1,48.82709,2.31464,0,0,1,2,1,1,1,4,35,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
359,246667,0,59,1,48.87323,2.4045,3,100,1,2,1,1,1,2,30,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
360,247728,0,80,2,48.86857,2.36975,2,100,1,5,1,2,3,4,40,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
361,247764,0,80,1,48.87457,2.36063,1,89,1,2,1,1,1,4,40,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
364,252049,0,200,1,48.85412,2.37444,3,100,1,4,2,2,4,4,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
366,252525,1,55,1,48.86673,2.33517,3,100,1,1,2,1,0,4,15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
367,253877,0,59,1,48.88593,2.33382,1,100,1,1,1,1,1,4,39,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
368,254042,1,105,4,48.87421,2.34846,2,94,2,2,1,1,1,4,20,3,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
372,256758,0,150,1,48.86513,2.33327,3,100,1,4,1,1,1,4,100,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
373,259807,0,149,1,48.87343,2.39022,2,100,1,8,1,3,4,4,50,3,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
374,261875,0,120,1,48.84275,2.35257,1,50,1,3,1,1,1,4,80,3,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
375,262455,0,175,1,48.86337,2.34137,1,100,1,6,1,2,0,4,50,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0
376,262557,0,79,1,48.87067,2.36195,3,100,6,2,1,1,1,3,15,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
377,262778,0,50,1,48.88341,2.34997,3,100,1,2,1,1,1,1,10,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0
378,263020,0,126,1,48.85131,2.38344,2,100,1,3,1.5,1,1,4,40,3,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
379,263044,0,120,1,48.87541,2.32621,3,100,1,2,1,1,1,4,40,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
384,266484,0,60,1,48.84897,2.41614,1,100,1,2,1,1,1,4,20,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
385,266648,0,127,2,48.84119,2.32999,3,89,1,4,1,1,1,4,25,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
386,266725,0,115,1,48.88688,2.33241,1,100,1,2,1,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
387,266812,0,45,1,48.87249,2.36984,3,100,1,2,1,1,1,4,20,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
390,270067,0,600,1,48.87307,2.31402,3,100,1,9,4.5,3,5,4,150,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2
391,270072,0,150,1,48.87598,2.38562,1,67,16,4,1,3,3,4,40,3,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
392,271825,0,120,1,48.86108,2.28612,3,100,1,2,1,1,1,4,50,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
394,272351,0,95,1,48.84469,2.32242,1,80,16,2,1,1,1,4,80,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
395,272927,0,125,3,48.84953,2.33907,3,80,1,3,1,1,2,4,50,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
396,273423,0,95,1,48.85212,2.35664,2,88,1,2,1,1,1,2,50,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
398,273780,0,89,1,48.86708,2.32584,2,100,1,2,1,1,1,4,30,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
401,274590,0,365,1,48.86562,2.33562,2,100,1,4,1,2,2,4,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2
403,274877,0,130,1,48.86624,2.34518,1,100,16,2,1,1,1,4,49,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
404,275219,0,82,1,48.85653,2.35918,3,100,1,2,1,1,1,3,50,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
406,275645,0,90,1,48.88741,2.33577,2,100,1,2,1,1,1,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
408,277555,1,59,1,48.86287,2.37411,2,100,1,3,1,1,1,3,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
411,278815,0,200,1,48.8579,2.28725,2,100,3,2,1,1,1,4,50,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
412,280475,0,1000,1,48.8597,2.2882,2,100,1,4,3,2,2,4,75,3,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3
418,282872,0,180,1,48.86197,2.36168,3,100,1,2,1,1,1,4,70,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
419,283103,0,95,1,48.85528,2.37638,2,100,6,3,1,1,2,4,20,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
422,283685,0,190,79,48.87472,2.29586,1,65,1,4,1,1,3,4,80,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
423,284255,0,58,1,48.86866,2.36651,3,100,1,4,1.5,1,0,4,20,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
424,284294,0,215,79,48.87214,2.30742,1,65,1,5,1,1,1,4,75,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2
425,284315,0,90,3,48.84697,2.40827,3,100,1,4,1,2,1,4,50,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
426,284476,0,155,79,48.84737,2.34097,1,65,1,4,1,1,1,4,70,3,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,2
427,284505,0,125,79,48.85715,2.33428,1,65,1,2,1,1,1,4,50,3,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,2
429,285786,0,129,1,48.86377,2.3483,2,100,1,4,1,1,1,4,80,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
433,287223,0,300,1,48.87665,2.30577,2,100,1,3,1,2,1,4,60,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2
434,287674,0,119,9,48.85837,2.36019,3,80,1,2,1,1,1,4,45,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
437,288141,0,74,1,48.89086,2.35391,3,100,1,4,1,1,1,4,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
440,289647,1,145,1,48.85745,2.35185,3,100,1,2,1,1,1,3,35,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
441,289892,0,106,1,48.85638,2.3806,3,100,1,4,1,1,2,4,28,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0
442,290633,0,45,1,48.86855,2.37848,0,44,1,2,1,1,1,4,15,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
443,290670,0,80,2,48.87418,2.31107,3,100,1,2,1,1,1,3,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
444,290988,0,69,1,48.86533,2.3468,3,100,1,6,1,2,3,4,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
446,293228,0,130,2,48.85998,2.36513,3,100,1,3,1,1,2,4,50,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
449,298548,0,120,1,48.8324,2.36559,3,100,6,4,1,2,2,4,30,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
450,301233,0,150,2,48.88701,2.31716,3,100,1,2,1,1,1,4,70,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
451,302194,0,86,5,48.87065,2.37781,2,96,1,4,1,2,2,4,30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
452,302727,0,90,1,48.86297,2.35483,2,100,1,2,1,1,1,4,50,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
453,303217,0,160,1,48.87874,2.36807,3,100,1,2,1,1,1,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
454,304920,1,75,1,48.87277,2.34559,2,100,2,1,1,1,1,4,20,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
456,306624,0,120,1,48.88384,2.34302,3,100,1,4,1,1,2,4,30,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
457,307154,0,189,1,48.86353,2.35498,3,100,16,3,1,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
458,308572,0,105,1,48.84718,2.32563,3,100,1,3,1,0,0,3,50,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
461,310765,0,88,2,48.88027,2.33519,2,100,1,4,1,2,2,4,35,3,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0
462,310942,0,550,1,48.86132,2.27593,2,100,16,6,3,3,3,4,170,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2
465,311573,0,151,1,48.86454,2.36338,2,100,1,4,1,2,5,4,90,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
466,312283,0,149,1,48.86189,2.37452,2,100,1,5,1,2,4,4,40,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
467,312437,0,115,1,48.8669,2.34452,3,100,1,4,1,1,3,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
470,314294,0,100,1,48.85012,2.38329,1,100,10,3,1,1,2,4,0,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
471,314588,0,84,4,48.86696,2.36175,2,94,1,4,1,1,1,4,35,3,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
472,314903,0,160,1,48.85339,2.37326,2,100,16,3,1,1,1,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
